timestamp,x,y,z,orientation_x,orientation_y,orientation_z,orientation_w
406.6,-6.109,6.156,-0.01,-0.0,-0.0,-0.075,0.997
406.85,-6.109,6.156,-0.01,-0.0,-0.0,-0.076,0.997
407.1,-6.11,6.156,-0.01,-0.0,-0.0,-0.077,0.997
407.1,-6.11,6.156,-0.01,-0.0,-0.0,-0.077,0.997
407.6,-6.11,6.156,-0.01,-0.0,-0.0,-0.079,0.997
407.85,-6.11,6.156,-0.01,-0.0,-0.0,-0.079,0.997
408.85,-6.11,6.156,-0.01,-0.0,-0.0,-0.082,0.997
408.85,-6.11,6.156,-0.01,-0.0,-0.0,-0.082,0.997
409.35,-6.11,6.156,-0.01,-0.0,-0.0,-0.084,0.996
409.6,-6.11,6.156,-0.01,-0.0,-0.0,-0.085,0.996
512.7,2.883,-2.896,-0.01,0.0,-0.0,0.006,1.0
513.7,2.882,-2.896,-0.01,0.0,-0.0,0.006,1.0
514.2,2.882,-2.897,-0.01,0.0,-0.0,0.006,1.0
515.2,2.882,-2.897,-0.01,0.0,-0.0,0.007,1.0
515.2,2.882,-2.897,-0.01,0.0,-0.0,0.007,1.0
515.45,2.882,-2.897,-0.01,0.0,-0.0,0.007,1.0
515.7,2.882,-2.897,-0.01,0.0,-0.0,0.007,1.0
515.95,2.882,-2.897,-0.01,0.0,-0.0,0.007,1.0
516.2,2.882,-2.897,-0.01,0.0,-0.0,0.007,1.0
516.45,2.882,-2.897,-0.01,0.0,-0.0,0.007,1.0
516.95,2.882,-2.897,-0.01,0.0,-0.0,0.007,1.0
517.7,2.884,-2.897,-0.01,0.0,-0.0,0.007,1.0
517.7,2.884,-2.897,-0.01,0.0,-0.0,0.007,1.0
518.2,3.153,-2.934,-0.01,-0.0,0.0,-0.15,0.989
518.45,3.335,-3.014,-0.01,-0.0,-0.0,-0.257,0.966
518.95,3.633,-3.276,-0.01,-0.0,-0.0,-0.444,0.896
519.45,3.818,-3.628,-0.01,-0.0,-0.0,-0.598,0.802
519.7,3.856,-3.821,-0.01,-0.0,-0.0,-0.675,0.738
520.2,3.808,-4.186,-0.01,-0.0,-0.0,-0.823,0.568
520.2,3.808,-4.186,-0.01,-0.0,-0.0,-0.823,0.567
520.45,3.717,-4.364,-0.01,-0.0,-0.0,-0.881,0.472
520.7,3.588,-4.516,-0.01,-0.0,-0.0,-0.93,0.367
521.2,3.256,-4.733,-0.01,-0.0,-0.0,-0.979,0.203
521.2,3.256,-4.733,-0.01,-0.0,-0.0,-0.979,0.203
521.45,3.066,-4.795,-0.01,-0.0,0.0,-0.995,0.104
521.45,3.065,-4.796,-0.01,-0.0,0.0,-0.995,0.104
521.7,2.895,-4.815,-0.01,-0.0,0.0,-1.0,0.01
521.7,2.894,-4.815,-0.01,-0.0,0.0,-1.0,0.009
522.95,2.068,-4.348,-0.01,-0.0,0.0,-0.861,-0.508
523.2,1.991,-4.175,-0.01,-0.0,0.0,-0.812,-0.583
523.2,1.991,-4.174,-0.01,-0.0,0.0,-0.812,-0.583
523.7,1.924,-3.789,-0.01,-0.0,0.0,-0.724,-0.689
523.7,1.924,-3.788,-0.01,-0.0,0.0,-0.724,-0.689
523.7,1.924,-3.788,-0.01,-0.0,0.0,-0.724,-0.69
523.7,1.924,-3.787,-0.01,-0.0,0.0,-0.724,-0.69
524.7,1.946,-2.988,-0.01,-0.0,0.0,-0.695,-0.719
524.95,1.952,-2.788,-0.01,-0.0,0.0,-0.695,-0.719
525.2,1.959,-2.588,-0.01,-0.0,0.0,-0.695,-0.719
526.45,2.102,-1.604,-0.01,-0.0,0.0,-0.567,-0.823
526.7,2.188,-1.425,-0.01,-0.0,0.0,-0.494,-0.869
526.7,2.188,-1.424,-0.01,-0.0,0.0,-0.494,-0.87
527.2,2.453,-1.128,-0.01,-0.0,0.0,-0.324,-0.946
527.45,2.601,-1.03,-0.01,0.0,0.0,-0.254,-0.967
528.2,2.816,-0.929,-0.01,-0.0,0.0,-0.2,-0.98
528.45,2.852,-0.914,-0.01,-0.0,0.0,-0.185,-0.983
528.45,2.853,-0.914,-0.01,-0.0,0.0,-0.185,-0.983
528.45,2.853,-0.914,-0.01,-0.0,0.0,-0.185,-0.983
528.45,2.853,-0.914,-0.01,-0.0,0.0,-0.185,-0.983
528.7,2.871,-0.908,-0.01,0.0,0.0,-0.143,-0.99
528.95,2.871,-0.907,-0.01,-0.0,0.0,-0.114,-0.994
528.95,2.871,-0.907,-0.01,-0.0,0.0,-0.114,-0.994
529.2,2.871,-0.907,-0.01,-0.0,0.0,-0.092,-0.996
529.95,2.872,-0.907,-0.01,-0.0,0.0,-0.048,-0.999
530.2,2.872,-0.907,-0.01,-0.0,0.0,-0.04,-0.999
530.45,2.872,-0.907,-0.01,-0.0,0.0,-0.041,-0.999
530.7,2.872,-0.907,-0.01,-0.0,0.0,-0.042,-0.999
531.2,2.872,-0.907,-0.01,-0.0,0.0,-0.043,-0.999
531.2,2.872,-0.907,-0.01,-0.0,0.0,-0.043,-0.999
531.2,2.872,-0.907,-0.01,-0.0,0.0,-0.043,-0.999
531.2,2.872,-0.907,-0.01,-0.0,0.0,-0.043,-0.999
531.45,2.872,-0.907,-0.01,-0.0,0.0,-0.044,-0.999
531.45,2.872,-0.907,-0.01,-0.0,0.0,-0.044,-0.999
531.95,2.872,-0.907,-0.01,-0.0,0.0,-0.046,-0.999
531.95,2.872,-0.907,-0.01,-0.0,0.0,-0.046,-0.999
532.2,2.872,-0.907,-0.01,-0.0,0.0,-0.047,-0.999
532.2,2.872,-0.907,-0.01,-0.0,0.0,-0.047,-0.999
532.2,2.872,-0.907,-0.01,-0.0,0.0,-0.047,-0.999
532.45,2.872,-0.907,-0.01,-0.0,0.0,-0.048,-0.999
532.7,2.872,-0.907,-0.01,-0.0,0.0,-0.049,-0.999
532.95,2.872,-0.907,-0.01,-0.0,0.0,-0.049,-0.999
533.2,2.872,-0.907,-0.01,-0.0,0.0,-0.05,-0.999
533.95,2.872,-0.907,-0.01,-0.0,0.0,-0.053,-0.999
534.2,2.872,-0.907,-0.01,-0.0,0.0,-0.054,-0.999
534.45,2.872,-0.907,-0.01,-0.0,0.0,-0.055,-0.998
534.95,2.871,-0.907,-0.01,-0.0,0.0,-0.057,-0.998
534.95,2.871,-0.907,-0.01,-0.0,0.0,-0.057,-0.998
535.2,2.871,-0.907,-0.01,-0.0,0.0,-0.058,-0.998
535.7,2.871,-0.907,-0.01,-0.0,0.0,-0.06,-0.998
535.7,2.871,-0.907,-0.01,-0.0,0.0,-0.06,-0.998
536.2,2.871,-0.907,-0.01,-0.0,0.0,-0.062,-0.998
536.45,2.871,-0.907,-0.01,-0.0,0.0,-0.063,-0.998
537.45,2.871,-0.907,-0.01,-0.0,0.0,-0.067,-0.998
537.7,2.871,-0.907,-0.01,-0.0,0.0,-0.068,-0.998
538.2,2.871,-0.907,-0.01,-0.0,0.0,-0.07,-0.998
538.7,2.871,-0.907,-0.01,-0.0,0.0,-0.072,-0.997
538.95,2.871,-0.907,-0.01,-0.0,0.0,-0.073,-0.997
539.7,2.871,-0.907,-0.01,-0.0,0.0,-0.076,-0.997
539.95,2.871,-0.907,-0.01,-0.0,0.0,-0.077,-0.997
540.2,2.871,-0.907,-0.01,-0.0,0.0,-0.078,-0.997
540.2,2.871,-0.907,-0.01,-0.0,0.0,-0.078,-0.997
540.2,2.871,-0.907,-0.01,-0.0,0.0,-0.078,-0.997
540.2,2.871,-0.907,-0.01,-0.0,0.0,-0.078,-0.997
540.7,2.871,-0.908,-0.01,-0.0,0.0,-0.08,-0.997
540.95,2.871,-0.908,-0.01,-0.0,0.0,-0.081,-0.997
541.7,2.871,-0.907,-0.01,-0.0,0.0,-0.085,-0.996
541.95,2.949,-0.891,-0.01,-0.0,0.0,-0.123,-0.992
542.2,3.128,-0.836,-0.01,-0.0,0.0,-0.173,-0.985
542.95,3.622,-0.509,-0.01,-0.0,0.0,-0.419,-0.908
543.2,3.739,-0.346,-0.01,-0.0,0.0,-0.502,-0.865
543.45,3.819,-0.162,-0.01,-0.0,0.0,-0.596,-0.803
543.7,3.854,0.019,-0.01,-0.0,0.0,-0.675,-0.738
543.7,3.854,0.02,-0.01,-0.0,0.0,-0.675,-0.738
543.95,3.85,0.214,-0.01,-0.0,0.0,-0.756,-0.655
543.95,3.85,0.215,-0.01,-0.0,0.0,-0.756,-0.655
544.7,3.584,0.729,-0.01,-0.0,0.0,-0.926,-0.378
544.95,3.427,0.854,-0.01,-0.0,0.0,-0.959,-0.282
544.95,3.427,0.855,-0.01,-0.0,0.0,-0.96,-0.281
544.95,3.426,0.855,-0.01,-0.0,0.0,-0.96,-0.281
545.2,3.26,0.942,-0.01,-0.0,0.0,-0.981,-0.194
545.2,3.259,0.942,-0.01,-0.0,0.0,-0.981,-0.193
545.2,3.258,0.942,-0.01,-0.0,0.0,-0.981,-0.193
545.2,3.258,0.942,-0.01,-0.0,0.0,-0.981,-0.193
545.2,3.257,0.943,-0.01,-0.0,0.0,-0.981,-0.192
545.2,3.256,0.943,-0.01,-0.0,0.0,-0.981,-0.192
545.2,3.256,0.943,-0.01,-0.0,0.0,-0.981,-0.192
545.2,3.255,0.944,-0.01,-0.0,0.0,-0.982,-0.191
545.2,3.254,0.944,-0.01,-0.0,0.0,-0.982,-0.191
545.2,3.253,0.944,-0.01,-0.0,0.0,-0.982,-0.191
545.2,3.253,0.945,-0.01,-0.0,0.0,-0.982,-0.19
545.2,3.252,0.945,-0.01,-0.0,0.0,-0.982,-0.19
545.2,3.251,0.945,-0.01,-0.0,0.0,-0.982,-0.19
545.2,3.25,0.945,-0.01,-0.0,0.0,-0.982,-0.189
545.2,3.25,0.946,-0.01,-0.0,0.0,-0.982,-0.189
545.45,3.058,1.005,-0.01,-0.0,-0.0,-0.994,-0.107
545.45,3.058,1.005,-0.01,-0.0,-0.0,-0.994,-0.107
545.95,2.677,1.046,-0.01,-0.0,-0.0,-1.0,-0.015
545.95,2.676,1.046,-0.01,-0.0,-0.0,-1.0,-0.015
546.7,2.076,1.031,-0.01,-0.0,-0.0,-1.0,0.019
546.7,2.075,1.031,-0.01,-0.0,-0.0,-1.0,0.019
546.7,2.075,1.031,-0.01,-0.0,-0.0,-1.0,0.019
547.45,1.477,1.008,-0.01,-0.0,0.0,-1.0,0.011
547.45,1.476,1.008,-0.01,-0.0,0.0,-1.0,0.011
547.95,1.076,1.002,-0.01,-0.0,-0.0,-1.0,0.007
548.2,0.876,1.0,-0.01,-0.0,-0.0,-1.0,0.007
548.45,0.676,0.997,-0.01,-0.0,-0.0,-1.0,0.007
548.7,0.476,0.996,-0.01,-0.0,0.0,-1.0,-0.005
548.7,0.475,0.996,-0.01,-0.0,0.0,-1.0,-0.005
548.7,0.475,0.996,-0.01,-0.0,0.0,-1.0,-0.005
548.95,0.276,0.998,-0.01,-0.0,-0.0,-1.0,-0.006
549.2,0.076,1.0,-0.01,-0.0,-0.0,-1.0,-0.006
549.7,-0.324,1.005,-0.01,-0.0,-0.0,-1.0,-0.006
550.2,-0.724,1.01,-0.01,-0.0,-0.0,-1.0,-0.007
550.45,-0.924,1.013,-0.01,-0.0,-0.0,-1.0,-0.007
550.95,-1.323,1.018,-0.01,-0.0,-0.0,-1.0,-0.007
551.2,-1.523,1.021,-0.01,-0.0,-0.0,-1.0,-0.007
551.7,-1.923,1.027,-0.01,-0.0,-0.0,-1.0,-0.007
552.7,-2.723,1.029,-0.01,-0.0,-0.0,-1.0,0.005
552.95,-2.923,1.027,-0.01,-0.0,-0.0,-1.0,0.005
553.2,-3.123,1.025,-0.01,-0.0,-0.0,-1.0,0.006
553.2,-3.124,1.025,-0.01,-0.0,-0.0,-1.0,0.006
553.45,-3.323,1.023,-0.01,-0.0,-0.0,-1.0,0.006
553.45,-3.324,1.023,-0.01,-0.0,-0.0,-1.0,0.006
553.7,-3.523,1.02,-0.01,-0.0,-0.0,-1.0,0.006
553.95,-3.722,1.018,-0.01,-0.0,-0.0,-1.0,0.006
553.95,-3.723,1.018,-0.01,-0.0,-0.0,-1.0,0.006
553.95,-3.724,1.018,-0.01,-0.0,-0.0,-1.0,0.006
554.2,-3.922,1.016,-0.01,-0.0,-0.0,-1.0,0.006
554.2,-3.922,1.016,-0.01,-0.0,-0.0,-1.0,0.006
554.2,-3.923,1.016,-0.01,-0.0,-0.0,-1.0,0.006
554.45,-4.122,1.013,-0.01,-0.0,-0.0,-1.0,0.006
554.45,-4.123,1.013,-0.01,-0.0,-0.0,-1.0,0.006
554.45,-4.124,1.013,-0.01,-0.0,-0.0,-1.0,0.006
554.7,-4.323,1.011,-0.01,-0.0,-0.0,-1.0,0.006
555.2,-4.721,1.006,-0.01,-0.0,0.0,-1.0,-0.003
555.2,-4.722,1.006,-0.01,-0.0,0.0,-1.0,-0.003
555.2,-4.723,1.006,-0.01,-0.0,0.0,-1.0,-0.003
555.45,-4.923,1.013,-0.01,-0.0,0.0,-1.0,-0.027
555.7,-5.121,1.025,-0.01,-0.0,0.0,-1.0,-0.031
555.7,-5.122,1.025,-0.01,-0.0,0.0,-1.0,-0.031
555.7,-5.122,1.025,-0.01,-0.0,0.0,-1.0,-0.031
555.95,-5.322,1.038,-0.01,-0.0,0.0,-0.999,-0.032
556.2,-5.521,1.05,-0.01,-0.0,-0.0,-1.0,-0.023
556.2,-5.522,1.05,-0.01,-0.0,-0.0,-1.0,-0.023
556.7,-5.921,1.046,-0.01,-0.0,0.0,-1.0,0.016
556.7,-5.922,1.046,-0.01,-0.0,0.0,-1.0,0.015
556.95,-6.122,1.042,-0.01,-0.0,0.0,-1.0,-0.001
556.95,-6.123,1.042,-0.01,-0.0,0.0,-1.0,-0.001
556.95,-6.124,1.042,-0.01,-0.0,0.0,-1.0,-0.001
557.7,-6.722,1.046,-0.01,-0.0,-0.0,-1.0,0.017
557.95,-6.92,1.031,-0.01,-0.0,-0.0,-0.998,0.065
557.95,-6.921,1.031,-0.01,-0.0,-0.0,-0.998,0.065
558.2,-7.118,0.992,-0.01,-0.0,-0.0,-0.991,0.133
558.45,-7.306,0.927,-0.01,-0.0,-0.0,-0.98,0.2
558.45,-7.307,0.927,-0.01,-0.0,-0.0,-0.98,0.2
558.7,-7.483,0.834,-0.01,-0.0,-0.0,-0.958,0.288
558.7,-7.484,0.833,-0.01,-0.0,-0.0,-0.957,0.289
558.95,-7.64,0.709,-0.01,-0.0,-0.0,-0.929,0.37
558.95,-7.64,0.709,-0.01,-0.0,-0.0,-0.929,0.371
558.95,-7.641,0.708,-0.01,-0.0,-0.0,-0.929,0.371
558.95,-7.641,0.708,-0.01,-0.0,-0.0,-0.928,0.371
558.95,-7.642,0.707,-0.01,-0.0,-0.0,-0.928,0.372
558.95,-7.643,0.707,-0.01,-0.0,-0.0,-0.928,0.372
558.95,-7.643,0.706,-0.01,-0.0,-0.0,-0.928,0.372
558.95,-7.644,0.706,-0.01,-0.0,-0.0,-0.928,0.373
558.95,-7.644,0.705,-0.01,-0.0,-0.0,-0.928,0.373
559.2,-7.773,0.56,-0.01,-0.0,-0.0,-0.895,0.446
559.45,-7.88,0.391,-0.01,-0.0,-0.0,-0.851,0.525
559.7,-7.95,0.206,-0.01,-0.0,-0.0,-0.789,0.614
559.95,-7.977,0.025,-0.01,-0.0,-0.0,-0.721,0.693
560.2,-7.964,-0.156,-0.01,-0.0,-0.0,-0.635,0.772
560.2,-7.964,-0.157,-0.01,-0.0,-0.0,-0.635,0.773
560.45,-7.904,-0.341,-0.01,-0.0,-0.0,-0.537,0.843
560.7,-7.8,-0.509,-0.01,0.0,-0.0,-0.433,0.902
560.7,-7.799,-0.51,-0.01,0.0,-0.0,-0.432,0.902
560.7,-7.799,-0.51,-0.01,0.0,-0.0,-0.432,0.902
560.95,-7.668,-0.641,-0.01,-0.0,-0.0,-0.336,0.942
561.2,-7.502,-0.753,-0.01,-0.0,-0.0,-0.246,0.969
562.45,-7.14,-0.889,-0.01,-0.0,-0.0,-0.137,0.991
562.7,-7.138,-0.89,-0.01,-0.0,-0.0,-0.108,0.994
562.95,-7.138,-0.89,-0.01,-0.0,-0.0,-0.094,0.996
562.95,-7.138,-0.89,-0.01,-0.0,-0.0,-0.094,0.996
563.45,-7.137,-0.89,-0.01,-0.0,-0.0,-0.065,0.998
564.95,-7.137,-0.89,-0.01,-0.0,-0.0,-0.056,0.998
565.2,-7.138,-0.89,-0.01,-0.0,-0.0,-0.057,0.998
565.2,-7.138,-0.89,-0.01,-0.0,-0.0,-0.057,0.998
565.7,-7.138,-0.89,-0.01,-0.0,-0.0,-0.06,0.998
565.95,-7.138,-0.89,-0.01,-0.0,-0.0,-0.061,0.998
566.2,-7.138,-0.89,-0.01,-0.0,-0.0,-0.062,0.998
566.45,-7.138,-0.89,-0.01,-0.0,-0.0,-0.063,0.998
566.95,-7.138,-0.89,-0.01,-0.0,-0.0,-0.065,0.998
566.95,-7.138,-0.89,-0.01,-0.0,-0.0,-0.065,0.998
566.95,-7.138,-0.89,-0.01,-0.0,-0.0,-0.065,0.998
566.95,-7.138,-0.89,-0.01,-0.0,-0.0,-0.065,0.998
567.2,-7.138,-0.89,-0.01,-0.0,-0.0,-0.066,0.998
567.45,-7.138,-0.89,-0.01,-0.0,-0.0,-0.067,0.998
567.45,-7.138,-0.89,-0.01,-0.0,-0.0,-0.067,0.998
568.2,-7.138,-0.89,-0.01,-0.0,-0.0,-0.071,0.997
568.7,-7.139,-0.89,-0.01,-0.0,-0.0,-0.073,0.997
568.7,-7.139,-0.89,-0.01,-0.0,-0.0,-0.073,0.997
569.2,-7.139,-0.89,-0.01,-0.0,-0.0,-0.075,0.997
569.2,-7.139,-0.89,-0.01,-0.0,-0.0,-0.075,0.997
569.45,-7.139,-0.89,-0.01,-0.0,-0.0,-0.077,0.997
569.45,-7.139,-0.89,-0.01,-0.0,-0.0,-0.077,0.997
569.7,-7.139,-0.89,-0.01,-0.0,-0.0,-0.078,0.997
569.95,-7.139,-0.89,-0.01,-0.0,-0.0,-0.079,0.997
570.45,-7.139,-0.89,-0.01,-0.0,-0.0,-0.081,0.997
570.45,-7.139,-0.89,-0.01,-0.0,-0.0,-0.081,0.997
570.45,-7.139,-0.89,-0.01,-0.0,-0.0,-0.081,0.997
570.45,-7.139,-0.89,-0.01,-0.0,-0.0,-0.081,0.997
570.7,-7.139,-0.89,-0.01,-0.0,-0.0,-0.083,0.997
570.95,-7.139,-0.89,-0.01,-0.0,-0.0,-0.084,0.996
571.2,-7.139,-0.89,-0.01,-0.0,-0.0,-0.085,0.996
571.7,-7.14,-0.89,-0.01,-0.0,-0.0,-0.087,0.996
572.2,-7.14,-0.89,-0.01,-0.0,-0.0,-0.09,0.996
572.45,-7.14,-0.89,-0.01,-0.0,-0.0,-0.091,0.996
572.95,-7.14,-0.89,-0.01,-0.0,-0.0,-0.093,0.996
573.45,-7.14,-0.89,-0.01,-0.0,-0.0,-0.095,0.995
573.7,-7.14,-0.89,-0.01,-0.0,-0.0,-0.097,0.995
573.95,-7.14,-0.89,-0.01,-0.0,-0.0,-0.098,0.995
573.95,-7.14,-0.89,-0.01,-0.0,-0.0,-0.098,0.995
574.2,-7.14,-0.89,-0.01,-0.0,-0.0,-0.099,0.995
574.2,-7.14,-0.89,-0.01,-0.0,-0.0,-0.099,0.995
574.2,-7.14,-0.89,-0.01,-0.0,-0.0,-0.099,0.995
574.7,-7.141,-0.89,-0.01,-0.0,-0.0,-0.101,0.995
574.7,-7.141,-0.89,-0.01,-0.0,-0.0,-0.101,0.995
575.45,-7.141,-0.89,-0.01,-0.0,-0.0,-0.105,0.995
575.45,-7.141,-0.89,-0.01,-0.0,-0.0,-0.105,0.995
575.45,-7.141,-0.89,-0.01,-0.0,-0.0,-0.105,0.995
575.7,-7.141,-0.89,-0.01,-0.0,-0.0,-0.106,0.994
575.95,-7.141,-0.89,-0.01,-0.0,-0.0,-0.107,0.994
576.2,-7.141,-0.889,-0.01,-0.0,-0.0,-0.108,0.994
576.7,-7.141,-0.889,-0.01,-0.0,-0.0,-0.11,0.994
576.7,-7.141,-0.889,-0.01,-0.0,-0.0,-0.11,0.994
576.95,-7.141,-0.889,-0.01,-0.0,-0.0,-0.111,0.994
576.95,-7.141,-0.889,-0.01,-0.0,-0.0,-0.111,0.994
576.95,-7.141,-0.889,-0.01,-0.0,-0.0,-0.111,0.994
577.2,-7.141,-0.889,-0.01,-0.0,-0.0,-0.113,0.994
577.45,-7.142,-0.889,-0.01,-0.0,-0.0,-0.114,0.994
577.45,-7.142,-0.889,-0.01,-0.0,-0.0,-0.114,0.994
577.7,-7.142,-0.889,-0.01,-0.0,-0.0,-0.115,0.993
577.7,-7.142,-0.889,-0.01,-0.0,-0.0,-0.115,0.993
577.95,-7.142,-0.889,-0.01,-0.0,-0.0,-0.116,0.993
578.2,-7.142,-0.889,-0.01,-0.0,-0.0,-0.117,0.993
578.2,-7.142,-0.889,-0.01,-0.0,-0.0,-0.117,0.993
578.45,-7.142,-0.889,-0.01,-0.0,-0.0,-0.118,0.993
579.2,-7.142,-0.889,-0.01,-0.0,-0.0,-0.121,0.993
579.45,-7.142,-0.889,-0.01,-0.0,-0.0,-0.122,0.993
579.7,-7.142,-0.889,-0.01,-0.0,-0.0,-0.123,0.992
580.2,-7.143,-0.889,-0.01,-0.0,-0.0,-0.125,0.992
580.2,-7.143,-0.889,-0.01,-0.0,-0.0,-0.125,0.992
580.45,-7.143,-0.889,-0.01,-0.0,-0.0,-0.126,0.992
580.7,-7.143,-0.889,-0.01,0.0,-0.0,-0.127,0.992
581.45,-7.143,-0.889,-0.01,0.0,-0.0,-0.13,0.992
581.45,-7.143,-0.889,-0.01,0.0,-0.0,-0.13,0.992
582.2,-7.143,-0.889,-0.01,0.0,-0.0,-0.133,0.991
582.45,-7.143,-0.889,-0.01,0.0,-0.0,-0.133,0.991
582.95,-7.143,-0.889,-0.01,0.0,-0.0,-0.135,0.991
583.2,-7.143,-0.889,-0.01,0.0,-0.0,-0.136,0.991
583.95,-7.143,-0.889,-0.01,0.0,-0.0,-0.138,0.99
584.7,-7.142,-0.889,-0.01,0.0,-0.0,-0.14,0.99
584.7,-7.142,-0.889,-0.01,0.0,-0.0,-0.14,0.99
584.95,-7.142,-0.889,-0.01,0.0,-0.0,-0.141,0.99
585.2,-7.142,-0.889,-0.01,0.0,-0.0,-0.141,0.99
585.7,-7.142,-0.889,-0.01,0.0,-0.0,-0.143,0.99
586.2,-7.142,-0.889,-0.01,0.0,-0.0,-0.144,0.99
586.95,-7.143,-0.889,-0.01,-0.0,-0.0,-0.146,0.989
587.2,-7.143,-0.889,-0.01,-0.0,-0.0,-0.146,0.989
587.2,-7.143,-0.889,-0.01,-0.0,-0.0,-0.146,0.989
587.2,-7.143,-0.889,-0.01,-0.0,-0.0,-0.146,0.989
587.2,-7.143,-0.889,-0.01,-0.0,-0.0,-0.146,0.989
587.2,-7.143,-0.889,-0.01,-0.0,-0.0,-0.146,0.989
587.7,-7.143,-0.889,-0.01,-0.0,-0.0,-0.147,0.989
588.45,-7.143,-0.889,-0.01,-0.0,-0.0,-0.149,0.989
588.45,-7.143,-0.889,-0.01,-0.0,-0.0,-0.149,0.989
588.7,-7.143,-0.889,-0.01,-0.0,-0.0,-0.149,0.989
589.45,-7.143,-0.889,-0.01,-0.0,-0.0,-0.15,0.989
589.7,-7.143,-0.889,-0.01,-0.0,-0.0,-0.151,0.989
589.7,-7.143,-0.889,-0.01,-0.0,-0.0,-0.151,0.989
589.95,-7.143,-0.889,-0.01,-0.0,-0.0,-0.151,0.988
590.2,-7.143,-0.889,-0.01,-0.0,-0.0,-0.152,0.988
590.95,-7.143,-0.889,-0.01,-0.0,-0.0,-0.153,0.988
591.2,-7.144,-0.889,-0.01,-0.0,-0.0,-0.153,0.988
591.2,-7.144,-0.889,-0.01,-0.0,-0.0,-0.153,0.988
591.45,-7.144,-0.889,-0.01,-0.0,-0.0,-0.154,0.988
591.7,-7.144,-0.889,-0.01,-0.0,-0.0,-0.154,0.988
591.7,-7.144,-0.889,-0.01,-0.0,-0.0,-0.154,0.988
591.7,-7.144,-0.889,-0.01,-0.0,-0.0,-0.154,0.988
591.7,-7.144,-0.889,-0.01,-0.0,-0.0,-0.154,0.988
592.2,-7.144,-0.889,-0.01,-0.0,-0.0,-0.155,0.988
592.45,-7.144,-0.889,-0.01,-0.0,-0.0,-0.155,0.988
592.45,-7.144,-0.889,-0.01,-0.0,-0.0,-0.155,0.988
592.45,-7.144,-0.889,-0.01,-0.0,-0.0,-0.155,0.988
592.7,-7.144,-0.889,-0.01,-0.0,-0.0,-0.155,0.988
592.95,-7.144,-0.889,-0.01,-0.0,-0.0,-0.156,0.988
593.45,-7.144,-0.889,-0.01,-0.0,-0.0,-0.156,0.988
593.45,-7.144,-0.889,-0.01,-0.0,-0.0,-0.156,0.988
593.7,-7.144,-0.889,-0.01,-0.0,-0.0,-0.157,0.988
593.95,-7.144,-0.889,-0.01,-0.0,-0.0,-0.157,0.988
594.45,-7.018,-0.921,-0.01,0.0,-0.0,-0.093,0.996
594.45,-7.017,-0.921,-0.01,0.0,-0.0,-0.093,0.996
594.95,-6.634,-0.936,-0.01,0.0,0.0,0.051,0.999
595.2,-6.448,-0.899,-0.01,0.0,-0.0,0.152,0.988
595.45,-6.266,-0.818,-0.01,0.0,-0.0,0.268,0.963
595.7,-6.106,-0.697,-0.01,0.0,-0.0,0.363,0.932
595.95,-5.972,-0.549,-0.01,0.0,-0.0,0.453,0.891
596.45,-5.804,-0.188,-0.01,0.0,-0.0,0.623,0.782
597.95,-6.279,0.807,-0.01,0.0,-0.0,0.966,0.258
598.2,-6.462,0.888,-0.01,0.0,-0.0,0.988,0.153
598.45,-6.648,0.929,-0.01,0.0,0.0,0.998,0.06
598.7,-6.83,0.934,-0.01,0.0,0.0,0.999,-0.036
598.7,-6.83,0.934,-0.01,0.0,0.0,0.999,-0.037
598.95,-7.011,0.902,-0.01,0.0,0.0,0.99,-0.14
599.2,-7.194,0.825,-0.01,0.0,0.0,0.968,-0.251
599.2,-7.195,0.825,-0.01,0.0,0.0,0.968,-0.252
599.7,-7.504,0.574,-0.01,0.0,0.0,0.91,-0.415
599.95,-7.623,0.413,-0.01,0.0,0.0,0.874,-0.486
599.95,-7.624,0.412,-0.01,0.0,0.0,0.874,-0.486
600.2,-7.72,0.238,-0.01,0.0,0.0,0.851,-0.525
600.45,-7.805,0.056,-0.01,0.0,0.0,0.835,-0.55
600.7,-7.879,-0.129,-0.01,0.0,0.0,0.819,-0.574
600.95,-7.939,-0.32,-0.01,0.0,0.0,0.793,-0.609
601.2,-7.982,-0.516,-0.01,0.0,0.0,0.764,-0.645
601.2,-7.982,-0.516,-0.01,0.0,0.0,0.764,-0.646
601.2,-7.982,-0.517,-0.01,0.0,0.0,0.764,-0.646
601.2,-7.983,-0.518,-0.01,0.0,0.0,0.763,-0.646
601.2,-7.983,-0.519,-0.01,0.0,0.0,0.763,-0.646
601.2,-7.983,-0.52,-0.01,0.0,0.0,0.763,-0.646
601.2,-7.983,-0.52,-0.01,0.0,0.0,0.763,-0.646
601.2,-7.983,-0.521,-0.01,0.0,0.0,0.763,-0.646
601.45,-8.007,-0.715,-0.01,0.0,0.0,0.737,-0.676
601.95,-8.019,-1.114,-0.01,0.0,0.0,0.703,-0.711
602.2,-8.017,-1.314,-0.01,0.0,0.0,0.703,-0.711
602.7,-8.003,-1.714,-0.01,0.0,0.0,0.676,-0.737
602.95,-7.979,-1.913,-0.01,0.0,0.0,0.649,-0.761
602.95,-7.979,-1.914,-0.01,0.0,0.0,0.648,-0.761
603.2,-7.937,-2.102,-0.01,0.0,0.0,0.596,-0.803
603.45,-7.869,-2.279,-0.01,0.0,0.0,0.532,-0.847
