timestamp,x,y,z,orientation_x,orientation_y,orientation_z,orientation_w,linear_velocity_x,linear_velocity_y,linear_velocity_z,angular_velocity_x,angular_velocity_y,angular_velocity_z
0.026,-0.0,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,0.0
0.05,-0.0,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,-0.0
0.074,-0.0,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,-0.0
0.099,-0.0,0.0,0.0,0.0,0.0,-0.0,1.0,-0.0,0.0,0.0,0.0,0.0,-0.0
0.136,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.026,0.0,0.0,0.0,0.0,0.025
0.147,0.002,0.0,0.0,0.0,0.0,0.001,1.0,0.074,0.0,0.0,0.0,0.0,0.06
0.171,0.004,0.0,0.0,0.0,0.0,0.002,1.0,0.122,0.0,0.0,0.0,0.0,0.114
0.196,0.008,0.0,0.0,0.0,0.0,0.004,1.0,0.172,0.0,0.0,0.0,0.0,0.16
0.22,0.013,0.0,0.0,0.0,0.0,0.006,1.0,0.2,0.0,0.0,0.0,0.0,0.159
0.243,0.018,0.0,0.0,0.0,0.0,0.008,1.0,0.201,0.0,0.0,0.0,0.0,0.159
0.268,0.023,0.0,0.0,0.0,0.0,0.01,1.0,0.201,0.0,0.0,0.0,0.0,0.16
0.293,0.028,0.0,0.0,0.0,0.0,0.012,1.0,0.201,0.0,0.0,0.0,0.0,0.16
0.317,0.032,0.0,0.0,0.0,0.0,0.013,1.0,0.201,0.0,0.0,0.0,0.0,0.16
0.336,0.037,0.001,0.0,0.0,0.0,0.015,1.0,0.201,0.0,0.0,0.0,0.0,0.16
0.366,0.042,0.001,0.0,0.0,0.0,0.017,1.0,0.201,0.0,0.0,0.0,0.0,0.161
0.39,0.047,0.001,0.0,0.0,0.0,0.019,1.0,0.201,0.0,0.0,0.0,0.0,0.162
0.408,0.052,0.001,0.0,0.0,0.0,0.021,1.0,0.201,0.0,0.0,0.0,0.0,0.164
0.438,0.057,0.001,0.0,0.0,0.0,0.023,1.0,0.201,0.0,0.0,0.0,0.0,0.165
0.463,0.062,0.002,0.0,0.0,0.0,0.025,1.0,0.201,0.0,0.0,0.0,0.0,0.167
0.487,0.067,0.002,0.0,0.0,0.0,0.027,1.0,0.201,0.0,0.0,0.0,0.0,0.168
0.511,0.071,0.002,0.0,0.0,0.0,0.029,1.0,0.201,0.0,0.0,0.0,0.0,0.17
0.535,0.076,0.002,0.0,0.0,0.0,0.031,1.0,0.201,0.0,0.0,0.0,0.0,0.171
0.559,0.081,0.003,0.0,0.0,0.0,0.034,0.999,0.201,0.0,0.0,0.0,0.0,0.173
0.584,0.086,0.003,0.0,0.0,0.0,0.036,0.999,0.201,0.0,0.0,0.0,0.0,0.174
0.608,0.091,0.003,0.0,0.0,0.0,0.038,0.999,0.201,0.0,0.0,0.0,0.0,0.175
0.633,0.096,0.004,0.0,0.0,0.0,0.04,0.999,0.201,0.0,0.0,0.0,0.0,0.176
0.657,0.101,0.004,0.0,0.0,0.0,0.042,0.999,0.201,0.0,0.0,0.0,0.0,0.177
0.681,0.105,0.005,0.0,0.0,0.0,0.044,0.999,0.201,0.0,0.0,0.0,0.0,0.178
0.705,0.11,0.005,0.0,0.0,0.0,0.046,0.999,0.201,0.0,0.0,0.0,0.0,0.179
0.73,0.115,0.006,0.0,0.0,0.0,0.049,0.999,0.201,0.0,0.0,0.0,0.0,0.18
0.754,0.12,0.006,0.0,0.0,0.0,0.051,0.999,0.201,0.0,0.0,0.0,0.0,0.181
0.778,0.125,0.007,0.0,0.0,0.0,0.053,0.999,0.201,0.0,0.0,0.0,0.0,0.182
0.803,0.13,0.007,0.0,0.0,0.0,0.055,0.998,0.201,0.0,0.0,0.0,0.0,0.182
0.827,0.135,0.008,0.0,0.0,0.0,0.057,0.998,0.201,0.0,0.0,0.0,0.0,0.183
0.851,0.139,0.008,0.0,0.0,0.0,0.06,0.998,0.2,0.0,0.0,0.0,0.0,0.184
0.875,0.144,0.009,0.0,0.0,0.0,0.062,0.998,0.2,0.0,0.0,0.0,0.0,0.185
0.9,0.149,0.009,0.0,0.0,0.0,0.064,0.998,0.2,0.0,0.0,0.0,0.0,0.185
0.924,0.154,0.01,0.0,0.0,0.0,0.066,0.998,0.2,0.0,0.0,0.0,0.0,0.186
0.948,0.159,0.011,0.0,0.0,0.0,0.069,0.998,0.2,0.0,0.0,0.0,0.0,0.186
0.972,0.163,0.011,0.0,0.0,0.0,0.071,0.997,0.2,0.0,0.0,0.0,0.0,0.187
0.997,0.168,0.012,0.0,0.0,0.0,0.073,0.997,0.2,0.0,0.0,0.0,0.0,0.188
1.021,0.173,0.013,0.0,0.0,0.0,0.075,0.997,0.2,0.0,0.0,0.0,0.0,0.188
1.045,0.178,0.013,0.0,0.0,0.0,0.078,0.997,0.2,0.0,0.0,0.0,0.0,0.189
1.069,0.183,0.014,0.0,0.0,0.0,0.08,0.997,0.2,0.0,0.0,0.0,0.0,0.189
1.094,0.188,0.015,0.0,0.0,0.0,0.082,0.997,0.2,0.0,0.0,0.0,0.0,0.189
1.118,0.192,0.016,0.0,0.0,0.0,0.085,0.996,0.2,0.0,0.0,0.0,0.0,0.19
1.142,0.197,0.017,0.0,0.0,0.0,0.087,0.996,0.2,0.0,0.0,0.0,0.0,0.19
1.167,0.202,0.018,0.0,0.0,0.0,0.089,0.996,0.2,0.0,0.0,0.0,0.0,0.191
1.191,0.207,0.018,0.0,0.0,0.0,0.091,0.996,0.2,0.0,0.0,0.0,0.0,0.191
1.215,0.211,0.019,0.0,0.0,0.0,0.094,0.996,0.2,0.0,0.0,0.0,0.0,0.192
1.239,0.216,0.02,0.0,0.0,0.0,0.096,0.995,0.2,0.0,0.0,0.0,0.0,0.192
1.264,0.221,0.021,0.0,0.0,0.0,0.098,0.995,0.2,0.0,0.0,0.0,0.0,0.193
1.288,0.226,0.022,0.0,0.0,0.0,0.101,0.995,0.2,0.0,0.0,0.0,0.0,0.193
1.311,0.23,0.023,0.0,0.0,0.0,0.103,0.995,0.2,0.0,0.0,0.0,0.0,0.193
1.336,0.235,0.024,0.0,0.0,0.0,0.105,0.994,0.2,0.0,0.0,0.0,0.0,0.194
1.361,0.24,0.025,0.0,0.0,0.0,0.108,0.994,0.2,0.0,0.0,0.0,0.0,0.194
1.384,0.245,0.026,0.0,0.0,0.0,0.11,0.994,0.2,0.0,0.0,0.0,0.0,0.194
1.41,0.249,0.027,0.0,0.0,0.0,0.112,0.994,0.2,0.0,0.0,0.0,0.0,0.195
1.434,0.254,0.028,0.0,0.0,0.0,0.115,0.993,0.2,0.0,0.0,0.0,0.0,0.196
1.458,0.259,0.029,0.0,0.0,0.0,0.117,0.993,0.2,0.0,0.0,0.0,0.0,0.196
1.482,0.264,0.031,0.0,0.0,0.0,0.12,0.993,0.2,0.0,0.0,0.0,0.0,0.196
1.506,0.268,0.032,0.0,0.0,0.0,0.122,0.993,0.2,0.0,0.0,0.0,0.0,0.194
1.531,0.273,0.033,0.0,0.0,0.0,0.124,0.992,0.2,0.0,0.0,0.0,0.0,0.197
1.555,0.278,0.034,0.0,0.0,0.0,0.127,0.992,0.2,0.0,0.0,0.0,0.0,0.197
1.579,0.282,0.035,0.0,0.0,0.0,0.129,0.992,0.2,0.0,0.0,0.0,0.0,0.197
1.603,0.287,0.037,0.0,0.0,0.0,0.131,0.991,0.2,0.0,0.0,0.0,0.0,0.197
1.627,0.292,0.038,0.0,0.0,0.0,0.134,0.991,0.2,0.0,0.0,0.0,0.0,0.197
1.652,0.296,0.039,0.0,0.0,0.0,0.136,0.991,0.2,0.0,0.0,0.0,0.0,0.197
1.676,0.301,0.041,0.0,0.0,0.0,0.138,0.99,0.2,0.0,0.0,0.0,0.0,0.197
1.701,0.306,0.042,0.0,0.0,0.0,0.141,0.99,0.2,0.0,0.0,0.0,0.0,0.197
1.725,0.311,0.043,0.0,0.0,0.0,0.143,0.99,0.2,0.0,0.0,0.0,0.0,0.197
1.749,0.315,0.045,0.0,0.0,0.0,0.146,0.989,0.2,0.0,0.0,0.0,0.0,0.197
1.773,0.32,0.046,0.0,0.0,0.0,0.148,0.989,0.2,0.0,0.0,0.0,0.0,0.197
1.798,0.324,0.047,0.0,0.0,0.0,0.15,0.989,0.2,0.0,0.0,0.0,0.0,0.197
1.822,0.329,0.049,0.0,0.0,0.0,0.153,0.988,0.2,0.0,0.0,0.0,0.0,0.197
1.846,0.334,0.05,0.0,0.0,0.0,0.155,0.988,0.2,0.0,0.0,0.0,0.0,0.197
1.87,0.338,0.052,0.0,0.0,0.0,0.157,0.988,0.2,0.0,0.0,0.0,0.0,0.198
1.895,0.343,0.053,0.0,0.0,0.0,0.16,0.987,0.2,0.0,0.0,0.0,0.0,0.198
1.919,0.348,0.055,0.0,0.0,0.0,0.162,0.987,0.2,0.0,0.0,0.0,0.0,0.197
1.943,0.352,0.057,0.0,0.0,0.0,0.164,0.986,0.2,0.0,0.0,0.0,0.0,0.198
1.966,0.357,0.058,0.0,0.0,0.0,0.167,0.986,0.2,0.0,0.0,0.0,0.0,0.198
1.992,0.361,0.06,0.0,0.0,0.0,0.169,0.986,0.2,0.0,0.0,0.0,0.0,0.198
2.016,0.366,0.061,0.0,0.0,0.0,0.172,0.985,0.2,0.0,0.0,0.0,0.0,0.198
2.04,0.37,0.063,0.0,0.0,0.0,0.174,0.985,0.2,0.0,0.0,0.0,0.0,0.198
2.065,0.375,0.065,0.0,0.0,0.0,0.176,0.984,0.2,0.0,0.0,0.0,0.0,0.198
2.089,0.38,0.066,0.0,0.0,0.0,0.179,0.984,0.2,0.0,0.0,0.0,0.0,0.198
2.113,0.384,0.068,0.0,0.0,0.0,0.181,0.983,0.2,0.0,0.0,0.0,0.0,0.198
2.137,0.389,0.07,0.0,0.0,0.0,0.183,0.983,0.2,0.0,0.0,0.0,0.0,0.198
2.162,0.393,0.072,0.0,0.0,0.0,0.186,0.983,0.2,0.0,0.0,0.0,0.0,0.198
2.186,0.398,0.073,0.0,0.0,0.0,0.188,0.982,0.2,0.0,0.0,0.0,0.0,0.197
2.209,0.402,0.075,0.0,0.0,0.0,0.19,0.982,0.2,0.0,0.0,0.0,0.0,0.197
2.235,0.407,0.077,0.0,0.0,0.0,0.193,0.981,0.2,0.0,0.0,0.0,0.0,0.197
2.259,0.411,0.079,0.0,0.0,0.0,0.195,0.981,0.2,0.0,0.0,0.0,0.0,0.197
2.283,0.416,0.081,0.0,0.0,0.0,0.198,0.98,0.2,0.0,0.0,0.0,0.0,0.197
2.309,0.42,0.083,0.0,0.0,0.0,0.2,0.98,0.2,0.0,0.0,0.0,0.0,0.198
2.332,0.425,0.085,0.0,0.0,0.0,0.202,0.979,0.2,0.0,0.0,0.0,0.0,0.198
2.356,0.429,0.086,0.0,0.0,0.0,0.205,0.979,0.2,0.0,0.0,0.0,0.0,0.198
2.38,0.433,0.088,0.0,0.0,0.0,0.207,0.978,0.2,0.0,0.0,0.0,0.0,0.198
2.404,0.438,0.09,0.0,0.0,0.0,0.209,0.978,0.2,0.0,0.0,0.0,0.0,0.198
